id,ppgG,ppgIR,ppgR,statusG,statusIR,statusR,timestamp
15016,-28633,7160341,5330824,0,0,0,1748698847657
15017,-28434,7160444,5331836,0,0,0,1748698847697
15018,-28028,7161543,5332441,0,0,0,1748698847737
15019,-27165,7162220,5332228,0,0,0,1748698847777
15020,-26498,7162814,5332251,0,0,0,1748698847817
15021,-26094,7163022,5332361,0,0,0,1748698847857
15022,-25779,7162789,5332334,0,0,0,1748698847897
15023,-25765,7162394,5332704,0,0,0,1748698847937
15024,-25274,7162393,5332486,0,0,0,1748698847977
15025,-24740,7162154,5332187,0,0,0,1748698848017
15026,-24065,7161877,5331869,0,0,0,1748698848057
15027,-23406,7161369,5332066,0,0,0,1748698848097
15028,-22649,7161154,5332550,0,0,0,1748698848137
15029,-21525,7161359,5332909,0,0,0,1748698848177
15030,-20732,7161560,5333114,0,0,0,1748698848217
15031,-20277,7161633,5333003,0,0,0,1748698848257
15032,-21023,7161172,5332662,0,0,0,1748698848297
15033,-21903,7160571,5332800,0,0,0,1748698848337
15034,-22298,7160028,5332811,0,0,0,1748698848377
15035,-22258,7160434,5332790,0,0,0,1748698848417
15036,-21727,7160834,5332392,0,0,0,1748698848457
15037,-21360,7161263,5332717,0,0,0,1748698848497
15038,-20925,7161894,5333104,0,0,0,1748698848537
15039,-20991,7161982,5333582,0,0,0,1748698848577
15040,-20784,7162154,5334318,0,0,0,1748698848617
15041,-20199,7162926,5334677,0,0,0,1748698848657
15042,-19622,7163055,5334465,0,0,0,1748698848697
15043,-18938,7163193,5334511,0,0,0,1748698848737
15044,-18269,7163373,5334441,0,0,0,1748698848777
15045,-17359,7163118,5335239,0,0,0,1748698848817
15046,-16241,7163736,5335863,0,0,0,1748698848857
15047,-15464,7164467,5335780,0,0,0,1748698848897
15048,-15043,7164238,5335800,0,0,0,1748698848937
15049,-15748,7163864,5335448,0,0,0,1748698848977
15050,-16825,7163141,5335524,0,0,0,1748698849017
15051,-17208,7162533,5335989,0,0,0,1748698849057
15052,-17017,7162725,5336168,0,0,0,1748698849097
15053,-16348,7163678,5335694,0,0,0,1748698849137
15054,-15695,7164527,5336013,0,0,0,1748698849177
15055,-15602,7164395,5336192,0,0,0,1748698849217
15056,-15508,7164072,5336980,0,0,0,1748698849257
15057,-14911,7165004,5337592,0,0,0,1748698849297
15058,-14289,7165772,5337628,0,0,0,1748698849337
15059,-13498,7166176,5338088,0,0,0,1748698849377
15060,-12606,7166950,5338086,0,0,0,1748698849417
15061,-11759,7166963,5338885,0,0,0,1748698849457
15062,-10491,7167950,5339863,0,0,0,1748698849497
15063,-9135,7169077,5340219,0,0,0,1748698849537
15064,-8469,7169611,5340435,0,0,0,1748698849577
15065,-8981,7169709,5340836,0,0,0,1748698849617
15066,-9649,7170247,5341338,0,0,0,1748698849657
15067,-9795,7170404,5342149,0,0,0,1748698849697
15068,-9218,7171166,5342974,0,0,0,1748698849737
15069,-8264,7172273,5343198,0,0,0,1748698849777
15070,-7592,7173160,5343266,0,0,0,1748698849817
15071,-7179,7173156,5343239,0,0,0,1748698849857
15072,-6741,7173251,5343492,0,0,0,1748698849897
15073,-6663,7173586,5343634,0,0,0,1748698849937
15074,-6118,7173634,5343811,0,0,0,1748698849977
15075,-5336,7174256,5343658,0,0,0,1748698850017
15076,-4739,7174713,5343246,0,0,0,1748698850057
15077,-4216,7174477,5343126,0,0,0,1748698850097
15078,-3612,7173799,5343131,0,0,0,1748698850137
15079,-2817,7173539,5343356,0,0,0,1748698850177
15080,-2168,7173814,5343957,0,0,0,1748698850217
15081,-1872,7174252,5343988,0,0,0,1748698850257
15082,-2670,7174290,5343490,0,0,0,1748698850297
15083,-3743,7173274,5343098,0,0,0,1748698850337
15084,-4656,7172119,5342975,0,0,0,1748698850377
15085,-4760,7171682,5343071,0,0,0,1748698850417
15086,-4461,7172049,5342650,0,0,0,1748698850457
15087,-4075,7172050,5342069,0,0,0,1748698850497
15088,-3968,7172109,5341733,0,0,0,1748698850537
15089,-3770,7172419,5342681,0,0,0,1748698850577
15090,-3221,7172837,5344183,0,0,0,1748698850617
15091,-2436,7173457,5345195,0,0,0,1748698850657
15092,-1708,7173602,5344641,0,0,0,1748698850697
15093,-1151,7173311,5343791,0,0,0,1748698850737
15094,-684,7172830,5343018,0,0,0,1748698850777
15095,-283,7172274,5342753,0,0,0,1748698850817
15096,497,7172232,5343191,0,0,0,1748698850857
15097,1262,7172178,5343401,0,0,0,1748698850897
15098,1357,7172162,5343119,0,0,0,1748698850937
15099,799,7171846,5342806,0,0,0,1748698850977
15100,-415,7171625,5342028,0,0,0,1748698851017
15101,-1239,7170629,5341439,0,0,0,1748698851054
15102,-1356,7169749,5341623,0,0,0,1748698851094
15103,-1154,7169754,5341817,0,0,0,1748698851134
15104,-796,7169652,5341036,0,0,0,1748698851174
15105,-482,7169815,5340320,0,0,0,1748698851214
15106,-236,7169659,5340788,0,0,0,1748698851254
15107,-554,7169771,5341031,0,0,0,1748698851294
15108,-508,7169252,5340805,0,0,0,1748698851334
15109,-373,7169119,5340190,0,0,0,1748698851374
15110,33,7169622,5340039,0,0,0,1748698851414
15111,354,7170650,5340533,0,0,0,1748698851454
15112,1002,7171005,5340640,0,0,0,1748698851494
15113,1378,7170124,5341533,0,0,0,1748698851534
15114,1703,7171033,5342622,0,0,0,1748698851574
15115,1059,7170598,5341426,0,0,0,1748698851614
15116,-128,7170240,5341088,0,0,0,1748698851654
15117,-1175,7169741,5339978,0,0,0,1748698851694
15118,-1955,7169186,5339450,0,0,0,1748698851734
15119,-2331,7168221,5339837,0,0,0,1748698851774
15120,-2207,7168616,5339929,0,0,0,1748698851814
15121,-2347,7168598,5339250,0,0,0,1748698851854
15122,-2779,7168650,5339039,0,0,0,1748698851894
15123,-2985,7168203,5338489,0,0,0,1748698851934
15124,-3430,7167724,5338502,0,0,0,1748698851974
15125,-3633,7167275,5338568,0,0,0,1748698852014
15126,-3508,7167585,5338377,0,0,0,1748698852054
15127,-3303,7168080,5338000,0,0,0,1748698852094
15128,-2986,7168263,5338047,0,0,0,1748698852134
15129,-2698,7168362,5338518,0,0,0,1748698852174
15130,-2324,7168346,5339569,0,0,0,1748698852214
15131,-2636,7168974,5340472,0,0,0,1748698852254
15132,-3649,7169425,5340160,0,0,0,1748698852294
15133,-4752,7169328,5339830,0,0,0,1748698852334
15134,-5453,7169079,5339736,0,0,0,1748698852374
15135,-5641,7168640,5339548,0,0,0,1748698852414
15136,-5793,7168681,5340172,0,0,0,1748698852454
15137,-5497,7169105,5340687,0,0,0,1748698852494
15138,-5613,7169741,5340331,0,0,0,1748698852534
15139,-5947,7169459,5340272,0,0,0,1748698852574
15140,-5967,7169001,5340058,0,0,0,1748698852614
15141,-6031,7168505,5340451,0,0,0,1748698852654
15142,-5696,7168355,5340712,0,0,0,1748698852694
15143,-5363,7168548,5340280,0,0,0,1748698852734
15144,-4940,7168666,5339823,0,0,0,1748698852774
15145,-4493,7168738,5339471,0,0,0,1748698852814
15146,-4115,7168171,5339684,0,0,0,1748698852854
15147,-4544,7167456,5340365,0,0,0,1748698852894
15148,-5750,7167840,5340576,0,0,0,1748698852934
15149,-6931,7167199,5340111,0,0,0,1748698852974
15150,-7856,7166730,5339885,0,0,0,1748698853014
15151,-8373,7166121,5339355,0,0,0,1748698853054
15152,-8412,7165045,5339223,0,0,0,1748698853094
15153,-8558,7165101,5338680,0,0,0,1748698853134
15154,-8701,7165046,5337857,0,0,0,1748698853174
15155,-8953,7164840,5337348,0,0,0,1748698853214
15156,-9182,7164924,5336617,0,0,0,1748698853254
15157,-9326,7164000,5336179,0,0,0,1748698853294
15158,-9277,7163016,5335878,0,0,0,1748698853334
15159,-9209,7163271,5335528,0,0,0,1748698853374
15160,-9282,7163252,5335266,0,0,0,1748698853414
15161,-9393,7163795,5335581,0,0,0,1748698853454
15162,-10251,7163905,5335325,0,0,0,1748698853494
15163,-11758,7162651,5335716,0,0,0,1748698853534
15164,-13262,7161755,5336225,0,0,0,1748698853574
15165,-14134,7161925,5335910,0,0,0,1748698853614
15166,-14546,7162352,5335402,0,0,0,1748698853654
15167,-14705,7163204,5335484,0,0,0,1748698853694
15168,-15272,7162835,5335425,0,0,0,1748698853734
15169,-15791,7161511,5335942,0,0,0,1748698853774
15170,-16319,7161091,5336232,0,0,0,1748698853814
15171,-16434,7160796,5335587,0,0,0,1748698853854
15172,-16694,7160693,5335104,0,0,0,1748698853894
15173,-16899,7160881,5334655,0,0,0,1748698853934
15174,-16992,7159598,5334537,0,0,0,1748698853974
15175,-16947,7158456,5335003,0,0,0,1748698854014
15176,-16690,7158736,5334613,0,0,0,1748698854054
15177,-16740,7158773,5334232,0,0,0,1748698854094
15178,-17680,7158612,5333924,0,0,0,1748698854134
15179,-19451,7158028,5333659,0,0,0,1748698854174
15180,-21123,7156490,5333506,0,0,0,1748698854214
15181,-22165,7155778,5333451,0,0,0,1748698854254
15182,-22740,7155864,5333129,0,0,0,1748698854294
15183,-23007,7155918,5332650,0,0,0,1748698854334
15184,-23433,7155879,5332261,0,0,0,1748698854374
15185,-24140,7155285,5331962,0,0,0,1748698854414
15186,-24845,7153930,5331890,0,0,0,1748698854454
15187,-25404,7153417,5332243,0,0,0,1748698854494
15188,-25624,7153589,5331895,0,0,0,1748698854534
15189,-25855,7153820,5331354,0,0,0,1748698854574
15190,-25743,7154103,5331135,0,0,0,1748698854614
15191,-25729,7153461,5330923,0,0,0,1748698854654
15192,-25768,7152078,5331075,0,0,0,1748698854694
15193,-25644,7152116,5331829,0,0,0,1748698854734
15194,-26336,7151990,5331530,0,0,0,1748698854774
15195,-28042,7152054,5331082,0,0,0,1748698854814
15196,-29475,7151664,5330618,0,0,0,1748698854854
15197,-30596,7150683,5330283,0,0,0,1748698854894
15198,-31257,7149394,5330679,0,0,0,1748698854934
15199,-31356,7149932,5331093,0,0,0,1748698854974
15200,-31416,7150153,5331013,0,0,0,1748698855014
15201,-31876,7150653,5330828,0,0,0,1748698855054
15202,-32433,7150431,5330492,0,0,0,1748698855094
15203,-32809,7149202,5330519,0,0,0,1748698855134
15204,-32958,7148630,5330949,0,0,0,1748698855174
15205,-32695,7148655,5330939,0,0,0,1748698855214
15206,-32501,7148965,5330652,0,0,0,1748698855254
15207,-32186,7149179,5330214,0,0,0,1748698855294
15208,-32024,7148895,5329763,0,0,0,1748698855334
15209,-31908,7147809,5330323,0,0,0,1748698855374
15210,-32573,7147411,5330502,0,0,0,1748698855414
15211,-33825,7147238,5330727,0,0,0,1748698855454
15212,-34789,7147063,5330088,0,0,0,1748698855494
15213,-35875,7147029,5329371,0,0,0,1748698855534
15214,-36359,7146573,5328950,0,0,0,1748698855574
15215,-36452,7145402,5329318,0,0,0,1748698855614
15216,-36279,7145688,5329826,0,0,0,1748698855654
15217,-36280,7146241,5329760,0,0,0,1748698855694
15218,-36477,7146150,5329769,0,0,0,1748698855734
15219,-36592,7146599,5329524,0,0,0,1748698855774
15220,-36908,7146277,5329394,0,0,0,1748698855814
15221,-36817,7145642,5329840,0,0,0,1748698855854
15222,-36502,7145811,5330377,0,0,0,1748698855894
15223,-36019,7146004,5330299,0,0,0,1748698855934
15224,-35447,7146300,5329876,0,0,0,1748698855974
15225,-35404,7146189,5329670,0,0,0,1748698856014
15226,-36436,7145524,5329670,0,0,0,1748698856054
15227,-37465,7144613,5330134,0,0,0,1748698856094
15228,-37974,7143992,5329954,0,0,0,1748698856134
15229,-37843,7144570,5328981,0,0,0,1748698856174
15230,-37804,7144877,5328822,0,0,0,1748698856214
15231,-37897,7145400,5328587,0,0,0,1748698856254
15232,-38301,7144082,5328728,0,0,0,1748698856294
15233,-38523,7142959,5329770,0,0,0,1748698856334
15234,-38439,7144691,5330855,0,0,0,1748698856374
15235,-38154,7144212,5329665,0,0,0,1748698856414
15236,-37867,7144180,5328932,0,0,0,1748698856454
15237,-37769,7144259,5328773,0,0,0,1748698856494
15238,-37596,7143057,5328922,0,0,0,1748698856534
15239,-37495,7141900,5329123,0,0,0,1748698856574
15240,-37117,7142231,5329406,0,0,0,1748698856614
15241,-37238,7142152,5328784,0,0,0,1748698856654
15242,-38670,7141989,5328394,0,0,0,1748698856694
15243,-40296,7141378,5327696,0,0,0,1748698856734
15244,-41662,7139723,5327297,0,0,0,1748698856774
15245,-42389,7138903,5327317,0,0,0,1748698856814
15246,-42770,7139076,5327083,0,0,0,1748698856854
15247,-42823,7139569,5326807,0,0,0,1748698856894
15248,-43206,7139772,5326641,0,0,0,1748698856934
15249,-43683,7138909,5326149,0,0,0,1748698856974
15250,-44165,7137492,5326468,0,0,0,1748698857014
15251,-43995,7137273,5326708,0,0,0,1748698857054
15252,-43810,7137310,5326309,0,0,0,1748698857094
15253,-43471,7137619,5325789,0,0,0,1748698857134
15254,-43083,7137863,5325637,0,0,0,1748698857174
15255,-42739,7137581,5325656,0,0,0,1748698857214
15256,-42270,7137198,5326319,0,0,0,1748698857254
15257,-42359,7137541,5326617,0,0,0,1748698857294
15258,-43376,7137655,5326322,0,0,0,1748698857334
15259,-44349,7137909,5325495,0,0,0,1748698857374
15260,-45230,7137725,5325121,0,0,0,1748698857414
15261,-45445,7137749,5325277,0,0,0,1748698857454
15262,-45447,7137502,5325729,0,0,0,1748698857494
15263,-45176,7138074,5326243,0,0,0,1748698857534
15264,-44996,7139009,5326407,0,0,0,1748698857574
15265,-44818,7140066,5326661,0,0,0,1748698857614
15266,-44997,7140621,5326877,0,0,0,1748698857654
15267,-44760,7140714,5327231,0,0,0,1748698857694
15268,-44203,7140497,5328206,0,0,0,1748698857734
15269,-43176,7141434,5329188,0,0,0,1748698857774
15270,-42226,7142582,5329069,0,0,0,1748698857814
15271,-41361,7142896,5329459,0,0,0,1748698857854
15272,-40634,7143831,5329753,0,0,0,1748698857894
15273,-41330,7143205,5329944,0,0,0,1748698857934
15274,-42267,7142076,5330551,0,0,0,1748698857974
15275,-42858,7142102,5330513,0,0,0,1748698858014
15276,-43294,7141965,5329970,0,0,0,1748698858054
15277,-43437,7142221,5329741,0,0,0,1748698858094
15278,-43366,7142240,5329643,0,0,0,1748698858134
15279,-43276,7141255,5329950,0,0,0,1748698858174
15280,-43044,7140666,5330622,0,0,0,1748698858214
15281,-42762,7140665,5330637,0,0,0,1748698858254
15282,-42595,7140686,5330086,0,0,0,1748698858294
15283,-42313,7140908,5329726,0,0,0,1748698858334
15284,-42040,7140940,5329782,0,0,0,1748698858374
15285,-40845,7140189,5330586,0,0,0,1748698858414
15286,-39927,7140729,5330402,0,0,0,1748698858454
15287,-39368,7141288,5330295,0,0,0,1748698858494
15288,-39885,7141076,5330083,0,0,0,1748698858534
15289,-41258,7140441,5329572,0,0,0,1748698858574
15290,-42278,7138325,5329345,0,0,0,1748698858614
15291,-42731,7137542,5329439,0,0,0,1748698858654
15292,-42639,7137555,5329161,0,0,0,1748698858694
15293,-42527,7138643,5328477,0,0,0,1748698858734
15294,-42249,7139530,5328679,0,0,0,1748698858774
15295,-42633,7139230,5329216,0,0,0,1748698858814
15296,-42881,7138757,5329760,0,0,0,1748698858854
15297,-42706,7139110,5330194,0,0,0,1748698858894
15298,-42213,7139684,5330138,0,0,0,1748698858934
15299,-41957,7141099,5330104,0,0,0,1748698858974
15300,-41463,7141597,5330829,0,0,0,1748698859014
15301,-40808,7141798,5332002,0,0,0,1748698859120
15302,-39789,7142187,5333065,0,0,0,1748698859160
15303,-38883,7142413,5333190,0,0,0,1748698859200
15304,-38751,7142348,5332841,0,0,0,1748698859240
15305,-39669,7142540,5332676,0,0,0,1748698859280
15306,-40160,7141395,5332515,0,0,0,1748698859320
15307,-40379,7140705,5332404,0,0,0,1748698859360
15308,-40294,7139906,5331938,0,0,0,1748698859400
15309,-39912,7138695,5330811,0,0,0,1748698859440
15310,-39500,7138062,5329678,0,0,0,1748698859480
15311,-39337,7138245,5328725,0,0,0,1748698859520
15312,-39228,7137824,5328185,0,0,0,1748698859560
15313,-39207,7136753,5329100,0,0,0,1748698859600
15314,-38763,7136272,5330517,0,0,0,1748698859640
15315,-38122,7136438,5329998,0,0,0,1748698859680
15316,-37433,7136137,5328802,0,0,0,1748698859720
15317,-36591,7137153,5328520,0,0,0,1748698859760
15318,-35972,7137283,5328936,0,0,0,1748698859800
15319,-35444,7137246,5329856,0,0,0,1748698859840
15320,-35912,7137047,5329443,0,0,0,1748698859880
15321,-37192,7136957,5329063,0,0,0,1748698859920
15322,-38059,7136246,5328691,0,0,0,1748698859960
15323,-38881,7136625,5328323,0,0,0,1748698860000
15324,-39162,7136774,5328881,0,0,0,1748698860040
15325,-39003,7137697,5329464,0,0,0,1748698860080
15326,-39067,7138003,5329744,0,0,0,1748698860120
15327,-39506,7138148,5329783,0,0,0,1748698860160
15328,-39324,7138280,5329720,0,0,0,1748698860200
15329,-39490,7138612,5329755,0,0,0,1748698860240
15330,-38900,7138605,5329925,0,0,0,1748698860280
15331,-38415,7138885,5330190,0,0,0,1748698860320
15332,-37673,7139362,5330098,0,0,0,1748698860360
15333,-36853,7139870,5329876,0,0,0,1748698860400
15334,-36053,7140005,5329543,0,0,0,1748698860440
15335,-35416,7139727,5329677,0,0,0,1748698860480
15336,-35490,7139347,5330125,0,0,0,1748698860520
15337,-36133,7139563,5330025,0,0,0,1748698860560
15338,-36638,7139249,5329487,0,0,0,1748698860600
15339,-36791,7139183,5329485,0,0,0,1748698860640
15340,-36702,7139669,5329484,0,0,0,1748698860680
15341,-35999,7139531,5330096,0,0,0,1748698860720
15342,-35323,7139937,5330970,0,0,0,1748698860760
15343,-34625,7140411,5331189,0,0,0,1748698860800
15344,-34058,7140929,5331202,0,0,0,1748698860840
15345,-33723,7141186,5331043,0,0,0,1748698860880
15346,-33128,7141256,5330989,0,0,0,1748698860920
15347,-32505,7140741,5331306,0,0,0,1748698860960
15348,-31379,7141085,5332099,0,0,0,1748698861000
15349,-30186,7142109,5332077,0,0,0,1748698861040
15350,-29189,7142389,5331933,0,0,0,1748698861080
15351,-28305,7142801,5332075,0,0,0,1748698861120
15352,-28165,7142692,5332452,0,0,0,1748698861160
15353,-28812,7142621,5332913,0,0,0,1748698861200
15354,-29060,7142941,5332866,0,0,0,1748698861240
15355,-29378,7142978,5332484,0,0,0,1748698861280
15356,-29087,7143108,5332141,0,0,0,1748698861320
15357,-28629,7143325,5331963,0,0,0,1748698861360
15358,-28244,7142599,5332010,0,0,0,1748698861400
15359,-27754,7142525,5332563,0,0,0,1748698861440
15360,-27322,7142657,5332364,0,0,0,1748698861480
15361,-26770,7142727,5332038,0,0,0,1748698861520
15362,-26335,7142569,5331291,0,0,0,1748698861560
15363,-25805,7142063,5331146,0,0,0,1748698861600
15364,-25160,7141613,5331542,0,0,0,1748698861640
15365,-23956,7141991,5332001,0,0,0,1748698861680
15366,-22834,7142138,5331797,0,0,0,1748698861720
15367,-21613,7142499,5331393,0,0,0,1748698861760
15368,-21443,7142684,5331025,0,0,0,1748698861800
15369,-22006,7142407,5330970,0,0,0,1748698861840
15370,-22660,7141826,5331272,0,0,0,1748698861880
15371,-22522,7141834,5331065,0,0,0,1748698861920
15372,-22348,7142008,5330556,0,0,0,1748698861960
15373,-21970,7142294,5330422,0,0,0,1748698862000
15374,-21466,7142633,5330650,0,0,0,1748698862040
15375,-21279,7142523,5331010,0,0,0,1748698862080
15376,-20912,7142708,5332112,0,0,0,1748698862120
15377,-20222,7143459,5332067,0,0,0,1748698862160
15378,-19600,7143659,5331701,0,0,0,1748698862200
15379,-19084,7144183,5331324,0,0,0,1748698862240
15380,-18494,7144382,5331408,0,0,0,1748698862280
15381,-17656,7144182,5331799,0,0,0,1748698862320
15382,-16729,7144768,5332743,0,0,0,1748698862360
15383,-15675,7145556,5332747,0,0,0,1748698862400
15384,-15496,7145710,5332387,0,0,0,1748698862440
15385,-15927,7145581,5332514,0,0,0,1748698862480
15386,-16599,7145542,5332430,0,0,0,1748698862520
15387,-16537,7144841,5332904,0,0,0,1748698862560
15388,-15936,7145414,5333307,0,0,0,1748698862600
15389,-15233,7145789,5333006,0,0,0,1748698862640
15390,-14324,7146300,5332789,0,0,0,1748698862680
15391,-13922,7146886,5332637,0,0,0,1748698862720
15392,-13765,7146550,5332973,0,0,0,1748698862760
15393,-13226,7146942,5333729,0,0,0,1748698862800
15394,-12479,7147624,5333668,0,0,0,1748698862840
15395,-11787,7148077,5333426,0,0,0,1748698862880
15396,-10973,7148770,5333473,0,0,0,1748698862920
15397,-10282,7149559,5333952,0,0,0,1748698862960
15398,-9341,7149499,5334609,0,0,0,1748698863000
15399,-8377,7150197,5335987,0,0,0,1748698863040
15400,-7760,7151063,5336106,0,0,0,1748698863080
15401,-8076,7151087,5335629,0,0,0,1748698863120
15402,-8467,7150817,5335297,0,0,0,1748698863160
15403,-8755,7150241,5334948,0,0,0,1748698863200
15404,-8304,7149639,5335046,0,0,0,1748698863240
15405,-7746,7149683,5335262,0,0,0,1748698863280
15406,-7143,7149565,5334732,0,0,0,1748698863320
15407,-6920,7149288,5334203,0,0,0,1748698863360
15408,-6925,7148752,5333771,0,0,0,1748698863400
15409,-6797,7148314,5333781,0,0,0,1748698863440
15410,-6271,7148159,5334166,0,0,0,1748698863480
15411,-5633,7148569,5334057,0,0,0,1748698863520
15412,-5029,7148489,5333597,0,0,0,1748698863560
15413,-4256,7148877,5333298,0,0,0,1748698863600
15414,-3657,7149053,5333090,0,0,0,1748698863640
15415,-2978,7148912,5333607,0,0,0,1748698863680
15416,-3290,7148955,5334208,0,0,0,1748698863720
15417,-4047,7149034,5333816,0,0,0,1748698863760
15418,-4659,7148776,5333338,0,0,0,1748698863800
15419,-5083,7148509,5332821,0,0,0,1748698863840
15420,-5127,7148650,5332731,0,0,0,1748698863880
